company,source,ticker,created_datetime,sentiment_label,bert_text,lda_text
tesla,stocktwits,TSLA,2026-05-27T20:26:20Z,,"$TSLA looks bearish into tomorrow, we shall see…",looks bearish tomorrow shall see
tesla,stocktwits,TSLA,2026-05-27T20:25:42Z,Bearish,$TSLA FEATURED BREAKING NEWS: ELON MUSK WAS BUMMED OUT FOR NOT GET INVITED TO PEDO ISLAND.,featured breaking news bummed out invited pedo island
tesla,stocktwits,TSLA,2026-05-27T20:21:46Z,Bullish,$GNS massive news $QTEX similar news went all the way to $2.30 let’s gooo 🤩 Watching $AMD $TSLA $YYGH,massive news similar news went all way let gooo watching
tesla,stocktwits,TSLA,2026-05-27T20:18:44Z,Bearish,$TSLA I dont know about you guys but im in the mood to burn some Calls up 😈,dont know about guys mood burn some calls
tesla,stocktwits,TSLA,2026-05-27T20:14:32Z,,"$TSLA After holding the green zone I highlighted as the bottom, it carved out a falling wedge just like the textbook says. Now it’s squeezed between Fibonacci levels and the correction band resistance. If it breaks clean here, we could be seeing the **final move of the 2021 reaccumulation process. Feels like a classic setup for a big breakout… but patience is key. Tesla keeps proving why it’s one of the most watched stocks in the market. Hold tight, this could get exciting.",after holding green zone highlighted bottom carved out falling wedge textbook says now squeezed between fibonacci levels correction band resistance breaks clean here seeing final move reaccumulation process feels classic setup big breakout patience key keeps proving why watched hold tight exciting
tesla,stocktwits,TSLA,2026-05-27T20:13:19Z,Bearish,$TSLA even with so called good news the stock didnt do much. That lets me know big money is sitting still and selling off. While retail keeps their hopes high.,called good news didnt lets know big money sitting selling off while retail keeps hopes high
tesla,stocktwits,TSLA,2026-05-27T20:07:35Z,Bullish,"$TSLA huge call flow again today . If you have patience, the rip through 450 will pay huge bags",huge call flow again today patience rip through pay huge bags
tesla,stocktwits,TSLA,2026-05-27T20:03:52Z,Bearish,$TSLA 2nd half of week will be painful 🩸,half week painful
tesla,stocktwits,TSLA,2026-05-27T20:03:05Z,,$PLTR This one&#39;s in big trouble. $TSLA Probably not yet. Still lots of buyers on tesla.,big trouble probably yet lots buyers
tesla,stocktwits,TSLA,2026-05-27T20:01:17Z,,"$TSLA and $AAPL are showing the strongest bullish flow on the tape today, with consistent buy-side activity and supportive intraday order patterns. In both names, the key read is not just direction but persistence , buyers are not only stepping in on dips, but also absorbing supply on pushes, which often signals institutional participation rather than retail-only momentum. When these two leaders align on flow, it tends to stabilize broader index sentiment and support risk-on positioning across tech. The real question now is whether this flow sustains into the close or fades into rotation. Follow the tape, not the headline.",showing strongest bullish flow tape today consistent buy side activity supportive intraday order patterns both names key read direction persistence buyers only stepping dips absorbing supply pushes often signals institutional participation rather than retail only momentum these leaders align flow tends stabilize broader index sentiment support risk positioning across tech real question now whether flow sustains close fades rotation follow tape headline
tesla,stocktwits,TSLA,2026-05-27T20:00:26Z,,$TSLA spoke too soon,spoke too soon
tesla,stocktwits,TSLA,2026-05-27T19:59:35Z,Bearish,$TSLA $DJT All bulls here are morons btw.,all bulls here morons btw
tesla,stocktwits,TSLA,2026-05-27T19:56:53Z,Bullish,$KEEL $MARA $RIOT Blastoff bears. Keep the change on $TSLA I’ll let out fall to where you want it.. $388 base 😂 pathetic,blastoff bears keep change let out fall want base pathetic
tesla,stocktwits,TSLA,2026-05-27T19:56:27Z,Bullish,$TSLA crush the bear puts into the close,crush bear puts close
tesla,stocktwits,TSLA,2026-05-27T19:56:21Z,,$TSLA in hindsight if we drop overnight that leave me in good position to buy at better prices and better strikes not mad only missed 600$ lemme catch a good dip tomorrow please don&#39;t rocket without me,hindsight drop overnight leave good position buy better prices better strikes mad only missed lemme catch good dip tomorrow please don rocket without
tesla,stocktwits,TSLA,2026-05-27T19:51:35Z,,$TSLA is up 22x since the funding secured $420 tweet. The SEC looks pretty strange looking back now.,since funding secured tweet sec looks pretty strange looking back now
tesla,stocktwits,TSLA,2026-05-27T19:51:20Z,,$TSLA closing sub 440 is a little discouraging. Let’s hope for continuation tomorrow,closing sub little discouraging let hope continuation tomorrow
tesla,stocktwits,TSLA,2026-05-27T19:48:03Z,Bearish,$TSLA Yall gonna learn sooner or later. Got my cheap puts today. Thank you and ill continue to grab more if retail keeps pumping.,yall gonna learn sooner later cheap puts today thank ill continue grab retail keeps pumping
tesla,stocktwits,TSLA,2026-05-27T19:46:56Z,,$TSLA pce and gdp in am . Looking for an early mornimg pullback before the rocketship past 450 by close friday,pce gdp looking early mornimg pullback before rocketship past close friday
tesla,stocktwits,TSLA,2026-05-27T19:46:08Z,,"$TSLA Iron Condor made a killing today. 11:15AM mark. Patience and advanced charting, repeats every damn week until key breaks and than trad single legs towards EOW…$QQQ $SPY",iron condor made killing today mark patience advanced charting repeats every damn week until key breaks than trad single legs towards eow
tesla,stocktwits,TSLA,2026-05-27T19:44:44Z,Bullish,"$GCTS breakout imminent.. load while it&#39;s still cheap, SpaceX IPO will put this back to its IPO price range which is 10$... $TSLA $SPCX $NVDA $QBTS",breakout imminent load while cheap spacex ipo put back ipo price range
tesla,stocktwits,TSLA,2026-05-27T19:38:48Z,,$TSLA how long is this consolidation supposed to carry on 😓,how long consolidation supposed carry
tesla,stocktwits,TSLA,2026-05-27T19:35:14Z,,$TSLA wtf? wen moon,wtf wen moon
tesla,stocktwits,TSLA,2026-05-27T19:25:35Z,,$TSLA need to see a 10% spike ..perhaps either the roadster news?,need see spike perhaps either roadster news
tesla,stocktwits,TSLA,2026-05-27T19:25:19Z,,"$TSLA $SPCX $CYRX How do you get 1,000,000 “inhabitants” on Mars? Embryos",how inhabitants mars embryos
tesla,stocktwits,TSLA,2026-05-27T19:23:42Z,,$TSLA Not a dividend but the current stock price is more than ample reward.,dividend current price than ample reward
tesla,stocktwits,TSLA,2026-05-27T19:22:23Z,,$TSLA fackkkkk such a shitty closing today,fackkkkk such shitty closing today
tesla,stocktwits,TSLA,2026-05-27T19:22:20Z,,"Intraday tape is absolutely extended across the board today with high beta names leading the move. $IREN up ~160% $TSLA up ~150% $APLD up ~70% $AFRM up ~40% What stands out is not just the magnitude of the moves, but the breadth of participation across multiple sectors simultaneously, which is a classic momentum expansion environment. Positions are still active and contracts have time, meaning flow can continue to run as long as liquidity and trend persistence hold. No additional trades called, just letting the existing structure play out.",intraday tape absolutely extended across board today high beta names leading move stands out magnitude moves breadth participation across multiple sectors simultaneously classic momentum expansion environment positions active contracts time meaning flow continue run long liquidity trend persistence hold additional trades called letting existing structure play out
tesla,stocktwits,TSLA,2026-05-27T19:14:54Z,,$TSLA shareholders should get a Spacex dividend before IPO day.,shareholders spacex dividend before ipo day
tesla,stocktwits,TSLA,2026-05-27T19:14:34Z,Bullish,$TSLA Lol $1200 added. 451 as mention to ATH ;),lol added mention ath
tesla,stocktwits,TSLA,2026-05-27T19:08:19Z,Bearish,$TSLA send this 💩💩💩 into the abyss already.,send abyss already
tesla,stocktwits,TSLA,2026-05-27T19:06:39Z,Bullish,$TSLA showing so much strength rn when everything else is down...🤔,showing strength everything else down
tesla,stocktwits,TSLA,2026-05-27T19:04:14Z,,$SPY $RACE $TSLA the pope mobile and Trump&#39;s Teslarossa,pope mobile trump teslarossa
tesla,stocktwits,TSLA,2026-05-27T19:00:16Z,,$TSLA i see helium stock is still green again😂,see helium green again
tesla,stocktwits,TSLA,2026-05-27T18:55:14Z,,$TSLA Teslas gunna be on Mars yo!,teslas gunna mars
tesla,stocktwits,TSLA,2026-05-27T18:55:00Z,Bullish,$TSLA Lol Puts expire worthless ;),lol puts expire worthless
tesla,stocktwits,TSLA,2026-05-27T18:54:09Z,,$TSLA back in with more calls let’s ride this past 450,back calls let ride past
tesla,stocktwits,TSLA,2026-05-27T18:53:07Z,,$TSLA are we playing the short side yet or give it till Friday?,playing short side yet give till friday
tesla,stocktwits,TSLA,2026-05-27T18:52:02Z,Bullish,$TSLA Lol Not a financial advice but hit 451 this week ;),lol financial advice hit week
tesla,stocktwits,TSLA,2026-05-27T18:50:21Z,Bearish,$SPY $TSLA even Elon said Trump fucking everything up,said trump fucking everything
tesla,stocktwits,TSLA,2026-05-27T18:47:52Z,,$QQQ goes green.... $TSLA goes red,goes green goes red
tesla,stocktwits,TSLA,2026-05-27T18:46:44Z,Bullish,$TSLA they are going after your stop loss . Buy the dip,going after stop loss buy dip
tesla,stocktwits,TSLA,2026-05-27T18:44:32Z,,$TSLA rip to the upside eod?,rip upside eod
tesla,stocktwits,TSLA,2026-05-27T18:43:01Z,Bullish,$TSLA time to soarrrrr baby come on,time soarrrrr baby come
tesla,stocktwits,TSLA,2026-05-27T18:42:18Z,,$TSLA sooo merger confirmed yet?! 🤔😅,sooo merger confirmed yet
tesla,stocktwits,TSLA,2026-05-27T18:37:42Z,,"Just like I said, $TSLA touched $445 today ... you&#39;re welcome! Get ready for $450 next!",said touched today welcome ready next
tesla,stocktwits,TSLA,2026-05-27T18:36:39Z,,$TSLA welp that was a fast 2k lol I&#39;ll catch it one day.,welp fast lol catch day
tesla,stocktwits,TSLA,2026-05-27T18:35:10Z,Bearish,$TSLA sell sell sell!!!!,sell sell sell
tesla,stocktwits,TSLA,2026-05-27T18:30:42Z,,"Tesla $TSLA testing the declining resistance, but needs to be able to break through here quickly, if it is going to keep this rally up. Price is currently contained in a rising channel, which looks good and healthy, and not too overextended, relative to some of the AI plays out there. Discretionary sector is breaking out, which bodes well for TSLA, and Auto manufacturers looks to do the same. If TSLA manages to breakout here, the biggest issue will be the stop-loss placement, which it currently struggles with, as there are no real good levels to place it at.",testing declining resistance needs able break through here quickly going keep rally price currently contained rising channel looks good healthy too overextended relative some plays out discretionary sector breaking out bodes well auto manufacturers looks same manages breakout here biggest issue stop loss placement currently struggles real good levels place
tesla,stocktwits,TSLA,2026-05-27T18:29:49Z,Bearish,$BTC.X Bitcoin when the price is at 1 million$$$ $TSLA $RDDT,bitcoin price million
tesla,stocktwits,TSLA,2026-05-27T18:27:38Z,,"Volvo Cars reached an agreement w/ the Trump admin that exempts the automaker from a US crackdown on Chinese-connected vehicle technology. The Swedish automaker, which is majority owned by China’s Geely Holding, said that it received specific authorization from the US Dept of Commerce to continue importing &amp; selling vehicles w/ Chinese connected car tech in the US. Connected car tech involves the software that covers everything from syncing w/ phones to some automated driving features Volvo was banned under rules finalized by the Biden admin in Jan 2025 that blocked vehicles equipped w/ software &amp; hardware developed &amp; maintained by Chinese companies over national security concerns. Another ban that prohibits the import of vehicle connected hardware begins w/ 2030 model-year vehicles Volvo said it can now move forward with its expansion plans in the US $F $GM $TSLA $TM $RIVN",volvo cars reached agreement trump admin exempts automaker crackdown chinese connected vehicle technology swedish automaker majority owned china geely holding said received specific authorization dept commerce continue importing amp selling vehicles chinese connected car tech connected car tech involves software covers everything syncing phones some automated driving features volvo banned under rules finalized biden admin jan blocked vehicles equipped software amp hardware developed amp maintained chinese companies over national security concerns another ban prohibits import vehicle connected hardware begins model year vehicles volvo said now move forward expansion plans
tesla,stocktwits,TSLA,2026-05-27T18:25:50Z,,$TSLA nowadays the action happenes in pre market and trap the bulls in regular hours.. scam stock,nowadays action happenes pre trap bulls regular hours scam
tesla,stocktwits,TSLA,2026-05-27T18:22:54Z,,$TSLA hey tesla markets breaking out what are you doing?!,hey markets breaking out doing
tesla,stocktwits,TSLA,2026-05-27T18:15:05Z,Bullish,"$TOS.X TokenOS AI (TOS) is trending as the community highlights its recent v4 launch and the implementation of a new revenue-sharing model that distributes earnings from its decentralized GPU compute network to node runners and token stakers. Investors are actively discussing the project&#39;s low market cap and the high percentage of supply being locked in long-term staking, with many viewing it as an Ai infrastructure. ✌🏽$BTC.X $OPENAI $TSLA",tokenos tos trending community highlights recent launch implementation new revenue sharing model distributes earnings decentralized gpu compute network node runners token stakers investors actively discussing project low cap high percentage supply being locked long term staking many viewing infrastructure
tesla,stocktwits,TSLA,2026-05-27T18:14:08Z,,"2️⃣ $TSYY Stated annual dividend yield: 264.46% 🚗 The GraniteShares YieldBOOST TSLA ETF lands at No. 2. When $TSLA moves, the options market notices. These products are built around that volatility, and the stated yields can get loud fast. (3/6)",stated annual dividend yield graniteshares yieldboost etf lands moves options notices these products built around volatility stated yields loud fast
tesla,stocktwits,TSLA,2026-05-27T18:13:40Z,,"The ETF yield board is still being dominated by tickers traders already can’t stop watching, including $COIN, $TSLA, $HOOD, and $SMCI. 👀 We filtered out broad beta ETFs, likely frozen/liquidated funds, leveraged/inverse funds, and sub-$25M AUM funds. Here are the top 5 stated annual dividend yields in the ETFDb screener as of May 27. 👇 (1/6)",etf yield board being dominated tickers traders already stop watching including filtered out broad beta etfs likely frozen liquidated funds leveraged inverse funds sub aum funds here top stated annual dividend yields etfdb screener may
tesla,stocktwits,TSLA,2026-05-27T18:11:42Z,Bullish,shares of $TSLA on breakout watch… $450-$500 range,breakout watch range
tesla,stocktwits,TSLA,2026-05-27T18:10:10Z,,MU - Hit new highs . Can come back down to the 8ema now . ($800) $MU $NVDA $QCOM $TSLA,hit new highs come back down ema now
tesla,stocktwits,TSLA,2026-05-27T18:09:20Z,Bullish,$TSLA how tf can you be bear in this time frame wtf?,how bear time frame wtf
tesla,stocktwits,TSLA,2026-05-27T18:08:10Z,Bullish,$TSLA Stupid bears are crying as usual. lol. Wahoo,stupid bears crying usual lol wahoo
tesla,stocktwits,TSLA,2026-05-27T18:01:13Z,Bullish,$QTEX what does QUANTUM also needs? HARDWARE! $SPY $MU $QBTS $TSLA,quantum needs hardware
tesla,stocktwits,TSLA,2026-05-27T17:55:39Z,Bullish,$TSLA would prefer a gap down tomorrow morning . Either way ath by spacex ipo,prefer gap down tomorrow morning either way ath spacex ipo
tesla,stocktwits,TSLA,2026-05-27T17:54:26Z,Bullish,$NASA $TSLA Spamming here too?! 😭,spamming here too
tesla,stocktwits,TSLA,2026-05-27T17:52:31Z,Bearish,$TSLA Sell off incoming..,sell off incoming
tesla,stocktwits,TSLA,2026-05-27T17:51:52Z,,$TSLA how about a 20% squeeze?,how about squeeze
tesla,stocktwits,TSLA,2026-05-27T17:48:04Z,,$TSLA 443.20 has been rejected 3x . If wants to run into close needs to reclaim and build over,rejected wants run close needs reclaim build over
tesla,stocktwits,TSLA,2026-05-27T17:47:10Z,Bullish,$TSLA Chinese dance party!! LFG,chinese dance party lfg
tesla,stocktwits,TSLA,2026-05-27T17:45:52Z,,"$TSLA I must say that a fairly strong bullish signal has emerged. As discussed before, going back a few years and studying the interaction between the 20 ema and the 200 sma and when the 20 has been below the 200 for an extended period and then finally rises above it almost always does so sharply. Not been the case here though as you can see. There&#39;s been a week long dance between the two. But now, the 20 appears to be moving upward and away. I&#39;d say tomorrow will provide a confirmation with a rise to 458.25 or better. Hmmm....yeah, I guess we&#39;ll see. I guess I should mention that the last time there was a &quot;dance&quot; between the two, it did result in a drop in SP. However, in that case the 20 didn&#39;t get as high above the 200 as it has as of today.",must say fairly strong bullish signal emerged discussed before going back few years studying interaction between ema sma below extended period finally rises above almost always sharply case here though see week long dance between now appears moving upward away say tomorrow provide confirmation rise better hmmm yeah guess see guess mention last time quot dance quot between result drop however case didn high above today
tesla,stocktwits,TSLA,2026-05-27T17:45:47Z,,$TSLA if we can reclaim 442 and then 445 I don’t think there’s anything stopping us from there,reclaim don anything stopping
tesla,stocktwits,TSLA,2026-05-27T17:38:54Z,,$TSLA Looking for one last 0DTE trade if we can see near HOTD and a rejection to enter ITM/ATM puts,looking last dte trade see near hotd rejection enter itm atm puts
tesla,stocktwits,TSLA,2026-05-27T17:28:28Z,Bullish,$TSLA Lol It&#39;s not that hard to earn money. Just buy and hold. Unless you&#39;re Jim Chanos ;),lol hard earn money buy hold unless jim chanos
tesla,stocktwits,TSLA,2026-05-27T17:26:56Z,Bullish,$TSLA what’s it gonna take to close at $450🚀🚀🚀🚀🚀,gonna take close
tesla,stocktwits,TSLA,2026-05-27T17:24:42Z,Bearish,"$TSLA It&#39;d be a shame if someone launched a satellite into space that accidentally destroyed all of musk&#39;s. Drilled through them, grinded them up or something. Oops, sorry, lol",shame someone launched satellite space accidentally destroyed all drilled through grinded something oops sorry lol
tesla,stocktwits,TSLA,2026-05-27T17:22:03Z,Bullish,$TSLA Lol added $4K for 451; squeeze these Shorts ;),lol added squeeze these shorts
tesla,stocktwits,TSLA,2026-05-27T17:20:22Z,Bullish,"🪞 $TSLA 𝗨𝗣𝗗𝗔𝗧𝗘 — 𝗽𝗼𝘀𝘁-𝗮𝘂𝘁𝗼𝗽𝘀𝘆 𝗿𝗲𝗮𝗱 · 𝗪𝗲𝗱 𝟱/𝟮𝟳/𝟮𝟲 𝟭𝟯:𝟬𝟬 𝗘𝗧 📜 𝗧𝗵𝗲𝘀𝗶𝘀: 𝟰𝟯𝟳.𝟲𝟰 𝗵𝗲𝗹𝗱. 𝗧𝗵𝗲 𝗮𝘂𝘁𝗼𝗽𝘀𝘆 𝗴𝗼𝘁 𝗶𝘁𝘀 𝗮𝗻𝘀𝘄𝗲𝗿. Equilibrium bid at 437.34 by 10:00 ET. Then the tape 𝘧𝘭𝘪𝘱𝘱𝘦𝘥. 🪨 𝗧𝗵𝗲 𝟭𝟬:𝟯𝟬–𝟭𝟭:𝟬𝟬 𝘄𝗶𝗻𝗱𝗼𝘄: ▪ $60M premium in 30min. Call 𝗮𝘀𝗸-𝘀𝗶𝗱𝗲 $32M vs bid $18M — net +$14M 𝗯𝘂𝘆𝗶𝗻𝗴. Opposite of the morning&#39;s writing pattern. ▪ Strikes shifted off the 0DTE pin: 𝟰𝟴𝟬𝗖 / 𝟱𝟬𝟬𝗖 / 𝟰𝟵𝟬𝗖 𝟲/𝟭𝟴, $𝟱𝟴𝟬𝗖 𝟭/𝟮𝟳 𝗯𝗹𝗼𝗰𝗸 𝗮𝘁 𝗮𝘀𝗸. Dated upside, not gamma. 🧭 𝗥𝗲𝗮𝗱: Buyers took the wheel on the reclaim. The level worked. 🛡 𝗥𝗶𝘀𝗸 / 𝗵𝗼𝗻𝗲𝘀𝘁 𝗿𝗲𝗮𝗱: Conviction 𝗳𝗮𝗱𝗲𝗱 after 11:00 — $12M → $8M → $0.8M. Push wasn&#39;t sustained. And a Dec-28 430P + Jun 575P were bought at ask in size. Bullish window, not bullish day. ⚔ 𝗧𝗵𝗲 𝘀𝗲𝗾𝘂𝗲𝗻𝗰𝗲 𝗺𝗮𝘁𝘁𝗲𝗿𝗲𝗱: AM call-writing → equilibrium test → reclaim → real buying → fade. Read flow as 𝘢 𝘧𝘪𝘭𝘮, not a snapshot. ✦ 𝗖𝗼𝗻𝘃𝗶𝗰𝘁𝗶𝗼𝗻: Level worked, momentum didn&#39;t carry. Watch 445.50 reclaim into the close. NFA. $TSLA #wavervanir #volanx #quant #optionsflow #algorithmictrading Process over prediction. Risk-first, always.",equilibrium bid tape premium min call bid net opposite morning writing pattern strikes shifted off dte pin dated upside gamma buyers took wheel reclaim level worked conviction after push wasn sustained dec jun bought ask size bullish window bullish day call writing equilibrium test reclaim real buying fade read flow snapshot level worked momentum didn carry watch reclaim close nfa wavervanir volanx quant optionsflow algorithmictrading process over prediction risk first always
tesla,stocktwits,TSLA,2026-05-27T17:19:18Z,,$TSLA please run 10$ again,please run again
tesla,stocktwits,TSLA,2026-05-27T17:19:12Z,Bearish,$TSLA oh snap it’s 2019 and they’re a massively growing company with reasonable fundamentals again? Oh wait no it’s a bloated turd with the worst fundamentals it’s ever had since then 😂 Load the boats for sure 😂,snap massively growing reasonable fundamentals again wait bloated turd worst fundamentals ever since load boats sure
tesla,stocktwits,TSLA,2026-05-27T17:17:06Z,,"$TSLA amazingggg grace, how sweet the saves, who pumped this ponzi, $1 everytime it falls. Just buy those calls, they print 90% of the time.",amazingggg grace how sweet saves pumped ponzi everytime falls buy those calls print time
tesla,stocktwits,TSLA,2026-05-27T17:13:15Z,,$TSLA where&#39;s that gif with the monkey and the red line?! That was me just now lol,gif monkey red line now lol
tesla,stocktwits,TSLA,2026-05-27T17:10:58Z,Bullish,"$TSLA every dip will get bought. Why you ask? Because this is a ponzi, just buy calls and go along for the ride",every dip bought why ask because ponzi buy calls along ride
tesla,stocktwits,TSLA,2026-05-27T17:08:58Z,Bullish,$TSLA generational buy opportunity right here. Perfect time to get you slice of the ponzi. Buy calls here,generational buy opportunity right here perfect time slice ponzi buy calls here
tesla,stocktwits,TSLA,2026-05-27T17:07:30Z,,$TSLA ~445 resistance test again needs bulls above it and to take 450,resistance test again needs bulls above take
tesla,stocktwits,TSLA,2026-05-27T17:03:39Z,,$TSLA Looks to me like NRED is starting to respond. Adding someone with 4 decades of experience around mining ecosystems and project execution is exactly the kind of news that can tighten the float trade,looks nred starting respond adding someone decades experience around mining ecosystems project execution exactly kind news tighten float trade
tesla,stocktwits,TSLA,2026-05-27T17:02:55Z,,$TSLA most overvalued stock in the entire world lol,overvalued entire world lol
tesla,stocktwits,TSLA,2026-05-27T16:58:56Z,Bullish,$AMZN $TSLA $MSFT $NFLX Trump stocks! The really big rally continues 155% right now. Very good package… (Robots and electricity)…..,trump big rally continues right now good package robots electricity
tesla,stocktwits,TSLA,2026-05-27T16:58:35Z,,$TSLA rejection here. No bull flow. Done for the day,rejection here bull flow done day
tesla,stocktwits,TSLA,2026-05-27T16:56:51Z,Bullish,$TSLA I love how this market is at ATH and continues to go up and up and up!!! Pretty wild it’s seriously been the easiest place to grow money of any asset class,love how ath continues pretty wild seriously easiest place grow money any asset class
tesla,stocktwits,TSLA,2026-05-27T16:56:22Z,,$TSLA not a bad day. First 2 hours always the best time,bad day first hours always best time
tesla,stocktwits,TSLA,2026-05-27T16:55:52Z,Bullish,$TSLA Prediction: Bears will be wrong (again) about all their predictions. Denial can be costly.,prediction bears wrong again about all predictions denial costly
tesla,stocktwits,TSLA,2026-05-27T16:53:40Z,Bullish,$TSLA What do you know. Dropped right down to the line and then rising. Good thing for charts…,know dropped right down line rising good charts
tesla,stocktwits,TSLA,2026-05-27T16:51:49Z,Bullish,$TSLA okay now she’s gonna run,okay now gonna run
tesla,stocktwits,TSLA,2026-05-27T16:51:28Z,,$TSLA some shorts got chopped,some shorts chopped
tesla,stocktwits,TSLA,2026-05-27T16:51:19Z,,Tesla Roars Back in Europe Through May Despite Rising Chinese Competition $TSLA,roars back europe through may despite rising chinese competition
tesla,stocktwits,TSLA,2026-05-27T16:48:31Z,,$TSLA He sold. He&#39;s dumped them all for 100% Nearly 100% sure this ahole was the tute that had this rumor circulate Should see some nice downside now,sold dumped all nearly sure ahole tute rumor circulate see some nice downside now
tesla,stocktwits,TSLA,2026-05-27T16:48:24Z,,We are about to live in 15 minutes to talk these crazy markets. We are the ONLY interactive podcast on Stocktwits and come join us to share your thoughts. $SPY $QQQ $TSLA $RKLB Teamwork makes the dream work! @holdingbags @JFDI @It_is_Ryan @JoeyRockets @tctranfo,about live minutes talk these crazy markets only interactive podcast stocktwits come join thoughts teamwork makes dream work holdingbags jfdi ryan joeyrockets tctranfo
tesla,stocktwits,TSLA,2026-05-27T16:47:47Z,,$VMHG Victory Marine Holdings Announces Completion of Initial GUTSI(TM) Production and U.S. Market Launch $SPY.X $QQQ $TSLA,victory marine holdings announces completion initial gutsi production launch
tesla,stocktwits,TSLA,2026-05-27T16:46:43Z,,$TSLA jus take it out back and shoot it already,jus take out back shoot already
tesla,stocktwits,TSLA,2026-05-27T16:46:02Z,,Tesla Stock Is Up Another 2% Today: What&#39;s Driving The Recent Rally? $TSLA,another today driving recent rally
tesla,stocktwits,TSLA,2026-05-27T16:43:00Z,,$TSLA just some MMs slapping eachothers balls pulling in gamma,some mms slapping eachothers balls pulling gamma
tesla,stocktwits,TSLA,2026-05-27T16:39:38Z,,"$SPY $USO $TSLA $DJT Trump basically every Day/week. “The deal is done. Iran wants a deal. The Deal is close. Iran can’t have a Nuclear weapon, that’s the deal. We don’t agree on the deal. The deal is close &amp; the deal is done.”",trump every day week deal done iran wants deal deal close iran nuclear weapon deal don agree deal deal close amp deal done
tesla,stocktwits,TSLA,2026-05-27T16:39:17Z,,$TSLA was hoping for 425 today smh,hoping today smh
tesla,stocktwits,TSLA,2026-05-27T16:37:32Z,,$TSLA From may 19- low Higher low than- April 30 Lower high than- May 13 Equals: Shrinking volatility Symmetrical triangle consolidation volatility is shrinking and the market is coiling before a major breakout.,may low higher low than april lower high than may equals shrinking volatility symmetrical triangle consolidation volatility shrinking coiling before major breakout
tesla,stocktwits,TSLA,2026-05-27T16:36:20Z,Bullish,$TSLA where is the $1 save pump Elon and JP mo? Counting down the seconds,save pump counting down seconds
tesla,stocktwits,TSLA,2026-05-27T16:36:04Z,,@al300z Elon bought 1 billion in bitcoin and its now worth 1-1/2 billion i thought that IT was going to be with $TSLA Not $SPCX,bought billion bitcoin now worth billion thought going
tesla,stocktwits,TSLA,2026-05-27T16:34:02Z,,"$TSLA still looks constructive as long as it holds above 440. You’ve got a clear magnet at 450 with heavy positioning into May 29, so price naturally wants to gravitate there if momentum stays intact. The 440–445 zone is acting like a supportive pocket, where dips are more likely to get defended rather than break down, especially if flows stay positive. If bulls keep it above 445, the path of least resistance stays toward 450. Once that level is taken out, you start opening a ladder toward 455, 460, and 465. Right now it’s less about prediction and more about whether buyers keep defending that lower band. Follow me 👉@ChipDistribution7 for real-time updates and everything. Let’s make moves!",looks constructive long holds above clear magnet heavy positioning may price naturally wants gravitate momentum stays intact zone acting supportive pocket dips likely defended rather than break down especially flows stay positive bulls keep above path least resistance stays toward once level taken out start opening ladder toward right now less about prediction about whether buyers keep defending lower band follow chipdistribution real time updates everything let make moves
tesla,stocktwits,TSLA,2026-05-27T16:31:26Z,Bullish,$TSLA It’s Only a Matter of Time People 🚀🤑🚀🤑🚀🤑,only matter time
tesla,stocktwits,TSLA,2026-05-27T16:30:21Z,Bullish,$TSLA going to retest at least 475,going retest least
tesla,stocktwits,TSLA,2026-05-27T16:29:47Z,Bullish,$TSLA sit back let her rip,sit back let rip
tesla,stocktwits,TSLA,2026-05-27T16:29:09Z,,"$TSLA Prediction: Tesla will never have a market cap higher than NVidia. Once SpaceX goes public, its game over for Tesla.",prediction never cap higher than nvidia once spacex goes public game over
tesla,stocktwits,TSLA,2026-05-27T16:25:06Z,,$QQQ $TSLA $LYFT $UBER $GOOGL Uber &amp; Lyft drivers in Massachusetts form the first U.S. ride-share union as Waymo expands testing in Boston.,uber amp lyft drivers massachusetts form first ride union waymo expands testing boston
tesla,stocktwits,TSLA,2026-05-27T16:24:08Z,Bullish,"$MU $SNDK $TSLA $QQQ you can’t keep them down, raging bulls want to jump the gate and start running!!! 🚀🚀🚀💪🏼",keep down raging bulls want jump gate start running
tesla,stocktwits,TSLA,2026-05-27T16:23:35Z,Bearish,"$TSLA ev reg soar in europe, they sold 20 cars joke",reg soar europe sold cars joke
tesla,stocktwits,TSLA,2026-05-27T16:19:19Z,Bullish,$TSLA it’s only 12pm my guy hold on to your pants every news channel is talking about Tesla,only guy hold pants every news channel talking about
tesla,stocktwits,TSLA,2026-05-27T16:18:23Z,Bullish,$AMZN $NVDA $QQQ $SPY $TSLA There are 3 mentions of the word “DEAL” so time to rally as algos only scan for that word to pump and I am glad this time we have 3 mentions of same deal word,mentions word deal time rally algos only scan word pump glad time mentions same deal word
tesla,stocktwits,TSLA,2026-05-27T16:18:07Z,,$QQQ $SPY $NVDA $TSLA $AMZN They&#39;re laying new mines and p3do thinks he has a deal. LOL,laying new mines thinks deal lol
tesla,stocktwits,TSLA,2026-05-27T16:16:57Z,,$AMZN $NVDA $QQQ $SPY $TSLA Thought we were close? 95% done.,thought close done
